creation_date,listing_active_count,num_favorers,currency_code,sale_message,sales_count,review_count,shop_location,country
19-Nov,1,0,AUD,False,2,0,"Milton, Australia",Australia
19-Nov,10,1,GBP,False,0,0,"Seaham, United Kingdom",United Kingdom
19-Dec,1,0,USD,False,0,0,"Houston, Texas",United States
19-Nov,1,0,GBP,False,0,0,"Coleford, United Kingdom",United Kingdom
19-Nov,49,3,EUR,True,10,0,"Bari, Italy",Italy
19-Nov,10,2,USD,False,2,0,"Vladivostok, Russia",Russia
19-Nov,6,1,USD,False,0,0,"Portland, Oregon",United States
19-Nov,9,1,USD,False,0,0,"Moscow, Russia",Russia
19-Nov,15,10,USD,False,3,1,"Portland, Oregon",United States
19-Dec,7,0,AUD,False,3,0,"Melbourne, Australia",Australia
19-Nov,1,0,AUD,True,0,0,"Noosa, Australia",Australia
19-Nov,1,1,USD,False,1,0,"Rio Communities, New Mexico",United States
19-Nov,10,0,CAD,False,0,0,"Toronto, Canada",Canada
19-Nov,20,1,CAD,True,0,0,"Montreal, Canada",Canada
19-Nov,2,0,AUD,False,25,0,"Sydney, Australia",Australia
19-Nov,1,0,USD,False,0,0,"Dearborn, Michigan",United States
19-Nov,12,10,USD,True,8,1,"Bryan, Texas",United States
19-Nov,4,2,USD,True,2,0,United States,United States
19-Nov,7,1,AUD,True,0,0,"Melbourne, Australia",Australia
19-Dec,3,0,USD,True,0,0,"Melbourne, Australia",Australia
19-Nov,35,3,USD,False,8,1,"Idaho Falls, Idaho",United States
19-Nov,1,1,USD,True,0,0,"Fort Wayne, Indiana",United States
19-Nov,23,37,USD,False,45,0,"Las Vegas, Nevada",United States
19-Nov,1,0,USD,False,0,0,"Quezon City, Philippines",Philippines
19-Nov,33,0,EUR,False,0,0,"Serémange-Erzange, France",France
19-Nov,56,2,USD,False,15,0,"Belleville, Michigan",United States
19-Nov,5,0,AUD,False,0,0,"New South Wales, Australia",Australia
19-Nov,1,1,AUD,False,0,0,"Townsville, Australia",Australia
19-Nov,1,0,USD,False,0,0,"Miller Place, New York",United States
19-Nov,9,2,EUR,True,2,0,"Cologne, Germany",Germany
19-Nov,90,2,USD,False,2,0,"Salem, Oregon",United States
19-Dec,2,0,USD,False,0,0,"Dallas, Texas",United States
19-Nov,2,3,AUD,False,4,0,"Perth, Australia",Australia
19-Nov,5,2,USD,False,0,0,United States,United States
19-Nov,1,0,AUD,False,0,0,"Perth, Australia",Australia
19-Nov,3,1,CAD,False,0,0,"Sundre, Canada",Canada
19-Nov,20,1,USD,False,0,0,"Goa, India",India
19-Nov,1,0,USD,False,0,0,"Muncie, Indiana",United States
19-Nov,0,0,USD,False,0,0,"Englewood, New Jersey",United States
19-Nov,1,0,USD,False,0,0,"Craig, Alaska",United States
19-Nov,3,2,USD,False,2,0,"Franklin, Massachusetts",United States
19-Nov,2,0,USD,False,0,0,"Deer Park, Texas",United States
19-Nov,2,1,USD,False,5,0,United States,United States
19-Nov,5,0,CAD,False,0,0,"Vancouver, Canada",Canada
19-Nov,5,0,AUD,False,0,0,"Brisbane, Australia",Australia
19-Nov,15,4,USD,False,30,0,"Colorado, United States",United States
19-Nov,0,0,USD,False,0,0,"Orlando, Florida",United States
19-Nov,1,0,USD,False,0,0,"South Carolina, United States",United States
19-Nov,12,0,USD,False,0,0,"Ansonia, Connecticut",United States
19-Nov,4,0,USD,False,0,0,"Staten Island, New York",United States
19-Nov,5,0,USD,False,0,0,"Troy, Michigan",United States
19-Nov,10,0,AUD,False,0,0,"Melbourne, Australia",Australia
19-Nov,2,0,USD,False,0,0,"Kelseyville, California",United States
19-Nov,64,5,AUD,True,1,0,"Melbourne, Australia",Australia
19-Nov,23,0,USD,False,0,0,"Woodland Hills, California",United States
19-Nov,5,0,USD,False,0,0,"Vernal, Utah",United States
19-Nov,5,0,USD,False,0,0,"Corona, California",United States
19-Nov,121,9,USD,False,12,1,"Nashville, Tennessee",United States
19-Nov,59,4,USD,True,10,3,"Toledo, Ohio",United States
19-Nov,14,4,USD,False,1,0,"Berwyn, Illinois",United States
19-Nov,3,1,USD,False,0,0,"Dallas, Texas",United States
19-Nov,9,0,AUD,False,3,0,"Brisbane, Australia",Australia
19-Nov,1,0,CAD,False,0,0,"Cambridge, Canada",Canada
19-Nov,40,3,USD,True,3,0,"Phoenix, Arizona",United States
19-Nov,4,1,USD,False,0,0,"Weatherford, Texas",United States
19-Nov,7,3,USD,False,0,0,"Helena, Montana",United States
19-Dec,5,0,AUD,False,0,0,"Melbourne, Australia",Australia
19-Nov,19,3,USD,False,1,1,"Santa Cruz, California",United States
19-Nov,8,2,AUD,True,4,0,"Melbourne, Australia",Australia
19-Nov,6,1,USD,False,0,0,"Hickman, Nebraska",United States
19-Nov,20,1,USD,False,2,0,"Overland Park, Kansas",United States
19-Nov,5,1,AUD,False,0,0,"Adelaide, Australia",Australia
19-Nov,6,1,USD,False,1,0,"Boston, Massachusetts",United States
19-Dec,9,1,USD,False,0,0,"Los Angeles, California",United States
19-Nov,2,2,USD,False,0,0,"Nagasaki, Japan",Japan
19-Nov,5,1,USD,False,0,0,"Douglasville, Georgia",United States
19-Nov,5,1,USD,False,0,0,"Edmond, Oklahoma",United States
19-Nov,2,0,USD,False,0,0,"Anaheim, California",United States
19-Nov,8,1,USD,False,0,0,"Virginia Beach, Virginia",United States
19-Nov,5,1,USD,False,0,0,"Durham, North Carolina",United States
19-Nov,8,1,USD,False,0,0,"Brooklyn, New York",United States
19-Nov,12,5,USD,False,12,0,"Norman, Oklahoma",United States
19-Dec,3,0,GBP,False,0,0,"Worcester, United Kingdom",United Kingdom
19-Nov,8,1,USD,False,0,0,"Seattle, Washington",United States
19-Nov,4,2,USD,True,0,0,"Connecticut, United States",United States
19-Nov,1,1,USD,False,0,0,"Seattle, Washington",United States
19-Nov,2,0,USD,False,0,0,"Richmond, Texas",United States
19-Nov,15,1,USD,False,1,0,"Shelton, Washington",United States
19-Nov,4,2,USD,False,0,0,"Englewood, Colorado",United States
19-Nov,2,0,AUD,False,0,0,"Western Australia, Australia",Australia
19-Nov,11,7,USD,False,2,0,"Nibley, Utah",United States
19-Nov,5,4,USD,True,9,1,"Birmingham, Alabama",United States
19-Nov,4,1,USD,False,1,0,"Miami, Florida",United States
19-Nov,11,1,USD,False,0,0,"Brandon, South Dakota",United States
19-Nov,1,1,USD,False,3,1,"Bend, Oregon",United States
19-Nov,15,3,USD,False,0,0,"California, United States",United States
19-Nov,9,1,USD,False,0,0,"Salavat, Russia",Russia
19-Nov,9,0,USD,False,1,0,"Fort Lauderdale, Florida",United States
19-Nov,2,0,USD,False,0,0,"Merritt Island, Florida",United States
19-Nov,2,0,USD,False,0,0,"Sioux Falls, South Dakota",United States
19-Nov,1,0,AUD,True,0,0,"Brisbane, Australia",Australia
19-Nov,1,0,CAD,False,0,0,"Burnaby, Canada",Canada
19-Nov,7,0,CAD,False,0,0,"Montreal, Canada",Canada
19-Nov,1,1,USD,False,0,0,"Newberg, Oregon",United States
19-Dec,1,0,USD,False,0,0,"Minneapolis, Minnesota",United States
19-Nov,1,2,USD,True,0,0,"Dubuque, Iowa",United States
19-Nov,7,4,USD,True,13,2,"Aurora, Colorado",United States
19-Nov,5,0,USD,False,0,0,"Phoenix, Arizona",United States
19-Nov,2,0,USD,False,0,0,"Donalsonville, Georgia",United States
19-Nov,2,0,USD,False,0,0,"Mexico City, Mexico",Mexico
19-Nov,0,0,USD,False,0,0,"Centreville, Virginia",United States
19-Nov,0,2,USD,False,1,0,"Mission Viejo, California",United States
19-Nov,5,0,USD,False,1,0,"Durham, North Carolina",United States
19-Nov,9,8,USD,False,3,2,"Anderson, Missouri",United States
19-Nov,14,4,USD,True,3,0,"Irving, Texas",United States
19-Nov,3,1,USD,False,0,0,"Southfield, Michigan",United States
19-Nov,5,2,USD,False,0,0,"Mount Washington, Kentucky",United States
19-Nov,20,13,USD,False,7,1,"Kīhei, Hawaii",United States
19-Nov,8,4,USD,False,0,0,"Phoenix, Arizona",United States
19-Nov,4,4,USD,False,8,0,"Scranton, Kansas",United States
19-Nov,1,0,USD,False,0,0,"Claremont, California",United States
19-Nov,5,3,USD,False,1,0,"Salt Lake, Utah",United States
19-Nov,1,0,USD,False,0,0,"Huntsville, Alabama",United States
19-Nov,1,0,USD,False,0,0,United States,United States
19-Nov,10,1,USD,False,2,0,"Virginia, United States",United States
19-Nov,7,0,USD,False,0,0,"Minnesota, United States",United States
19-Nov,6,0,USD,True,0,0,"Atlanta, Georgia",United States
19-Nov,4,1,AUD,False,0,0,"Byron Bay, Australia",Australia
19-Nov,7,2,USD,False,0,0,"Detroit, Michigan",United States
19-Nov,7,8,USD,False,314,0,"Arlington, Virginia",United States
19-Nov,16,3,USD,True,1,0,"Aurora, Colorado",United States
19-Nov,22,1,USD,True,0,0,"Bakersfield, California",United States
19-Nov,4,0,GBP,False,1,0,"Plymouth, United Kingdom",United Kingdom
19-Nov,4,0,USD,False,0,0,"Miami, Florida",United States
19-Nov,11,2,USD,False,0,0,"Washington, United States",United States
19-Nov,14,1,USD,True,0,0,"Fort Wayne, Indiana",United States
19-Nov,3,2,GBP,False,0,0,"Manchester, United Kingdom",United Kingdom
19-Nov,1,0,USD,False,0,0,"Gainesville, Florida",United States
19-Nov,1,1,USD,False,0,0,"West Covina, California",United States
19-Nov,11,0,USD,False,1,0,"Pensacola, Florida",United States
19-Nov,0,2,USD,False,0,0,"Kaliningrad, Russia",Russia
19-Dec,10,0,GBP,False,0,0,"Aberdeen, United Kingdom",United Kingdom
19-Nov,24,1,USD,False,5,0,"Los Angeles, California",United States
19-Nov,4,0,USD,False,0,0,"Houston, Texas",United States
19-Nov,15,0,USD,False,1,0,"Los Angeles, California",United States
19-Nov,6,2,USD,True,14,1,"Dallas, Texas",United States
19-Nov,8,1,USD,False,0,0,"Ann Arbor, Michigan",United States
19-Nov,13,0,USD,True,1,1,"Staten Island, New York",United States
19-Nov,8,2,GBP,True,1,0,"London, United Kingdom",United Kingdom
19-Nov,0,0,USD,False,0,0,"Ponce, Puerto Rico",Puerto Rico
19-Nov,5,0,USD,False,0,0,"Seattle, Washington",United States
19-Nov,10,2,USD,False,4,0,"Arlington, Texas",United States
19-Nov,18,1,USD,False,1,0,"Minneapolis, Minnesota",United States
19-Nov,13,6,USD,False,3,0,"Tampa, Florida",United States
19-Nov,12,0,GBP,True,6,0,"Oakworth, United Kingdom",United Kingdom
19-Nov,1,0,USD,False,0,0,"Venado Tuerto, Argentina",Argentina
19-Nov,9,1,USD,True,0,0,"Miami, Florida",United States
19-Nov,7,1,AUD,False,0,0,"Melbourne, Australia",Australia
19-Dec,1,0,GBP,True,1,0,"Cardiff, United Kingdom",United Kingdom
19-Nov,1,0,USD,False,0,0,"Kansas, United States",United States
19-Dec,3,0,USD,False,0,0,"Baltimore, Maryland",United States
19-Nov,21,2,USD,True,2,0,"Orlando, Florida",United States
19-Nov,12,4,USD,False,1,0,"Noblesville, Indiana",United States
19-Nov,10,2,USD,False,2,0,"Phoenix, Arizona",United States
19-Nov,8,3,USD,True,5,0,"Seremban, Malaysia",Malaysia
19-Nov,16,4,USD,False,2,2,"Maine, United States",United States
19-Nov,0,0,AUD,False,0,0,"Byron Bay, Australia",Australia
19-Nov,8,3,USD,False,0,0,"Fort Worth, Texas",United States
19-Nov,3,1,USD,True,0,0,"Atlanta, Georgia",United States
19-Nov,8,2,USD,False,3,0,"Bali, Indonesia",Indonesia
19-Nov,13,0,USD,False,0,0,"Temecula, California",United States
19-Dec,37,3,USD,False,0,0,"Chapin, South Carolina",United States
19-Nov,14,1,USD,False,1,0,"Frisco, Texas",United States
19-Nov,1,0,GBP,False,0,0,"Liverpool, United Kingdom",United Kingdom
19-Nov,0,8,USD,False,0,0,"Wisconsin, United States",United States
19-Nov,15,1,EUR,False,0,0,"Livry-Gargan, France",France
19-Nov,1,0,USD,False,0,0,"Paducah, Kentucky",United States
19-Nov,11,1,AUD,False,0,0,"Melbourne, Australia",Australia
19-Nov,5,1,GBP,True,0,0,"London, United Kingdom",United Kingdom
19-Dec,2,0,EUR,False,0,0,"Budapest, Hungary",Hungary
19-Nov,20,3,USD,True,24,0,"Pasadena, Texas",United States
19-Dec,6,3,USD,True,8,0,"Clovis, New Mexico",United States
19-Nov,4,1,USD,False,0,0,"Washington, United States",United States
19-Nov,1,1,USD,False,0,0,"Pensacola, Florida",United States
19-Nov,1,2,USD,False,0,0,"Bunker Hill, Illinois",United States
19-Nov,12,0,EUR,False,0,0,"Vienna, Austria",Austria
19-Nov,8,3,USD,False,0,0,"Portland, Oregon",United States
19-Nov,60,43,USD,False,53,4,"West Jordan, Utah",United States
19-Nov,18,10,USD,False,0,0,"Twentynine Palms, California",United States
19-Nov,1,0,USD,False,0,0,"Bastrop, Texas",United States
19-Nov,1,0,EUR,False,0,0,"Thessaloniki, Greece",Greece
19-Nov,238,3,USD,False,44,0,"New York, United States",United States
19-Nov,32,4,USD,True,1,0,"Detroit, Michigan",United States
19-Nov,10,5,USD,False,1,1,"Des Moines, Iowa",United States
19-Nov,3,2,GBP,False,0,0,"London, United Kingdom",United Kingdom
19-Nov,1,0,USD,True,0,0,"Los Angeles, California",United States
19-Dec,3,2,USD,False,0,0,"Cleveland, Tennessee",United States
19-Nov,2,0,CAD,False,1,0,"Ontario, Canada",Canada
19-Nov,19,2,GBP,False,0,0,"Royal Leamington Spa, United Kingdom",United Kingdom
19-Nov,18,7,USD,True,1,0,"Pensacola, Florida",United States
19-Nov,2,0,USD,False,0,0,"Satellite Beach, Florida",United States
19-Nov,7,2,USD,False,0,0,"Oregon City, Oregon",United States
19-Nov,11,0,NZD,False,0,0,"Dunedin, New Zealand",New Zealand
19-Dec,2,0,EUR,False,0,0,"Genova, Italy",Italy
19-Nov,5,1,USD,False,0,0,"Fort Thomas, Kentucky",United States
19-Nov,3,1,USD,False,0,0,"Alexandria, Virginia",United States
19-Nov,10,0,EUR,False,2,0,"Saumur, France",France
19-Nov,5,8,USD,False,1,0,"Salisbury, North Carolina",United States
19-Nov,1,0,USD,False,0,0,"Eau Claire, Wisconsin",United States
19-Nov,1,0,USD,False,0,0,"Snellville, Georgia",United States
19-Nov,3,0,USD,False,0,0,"Chicago, Illinois",United States
19-Dec,1,0,USD,False,0,0,"Lyford, Indiana",United States
19-Nov,12,3,USD,True,6,0,"Collinsville, Illinois",United States
19-Nov,5,0,USD,False,0,0,"Springfield, Missouri",United States
19-Nov,2,0,EUR,False,0,0,"Zoetermeer, The Netherlands",The Netherlands
19-Nov,1,2,USD,False,11,1,"Grand Rapids, Michigan",United States
19-Nov,23,1,USD,False,1,0,"Tallahassee, Florida",United States
19-Nov,2,0,EUR,False,0,0,"Poitiers, France",France
19-Nov,12,0,USD,False,0,0,"Elkhart, Indiana",United States
19-Nov,6,4,USD,False,5,1,"New Brighton, Minnesota",United States
19-Nov,20,7,USD,True,3,1,"Joshua Tree, California",United States
19-Nov,13,0,HKD,False,2,0,"Hong Kong, Hong Kong",Hong Kong
19-Nov,5,0,USD,False,0,0,"Murfreesboro, Tennessee",United States
19-Nov,3,1,USD,False,6,0,"Houston, Texas",United States
19-Nov,0,0,GBP,False,0,0,"Plymouth, United Kingdom",United Kingdom
19-Nov,21,2,USD,False,2,0,"Ossian, Indiana",United States
19-Nov,1,0,USD,False,0,0,"Haifa, Israel",Israel
19-Nov,8,0,USD,False,1,0,"Longmont, Colorado",United States
19-Nov,1,0,USD,False,0,0,"Texas, United States",United States
19-Dec,1,0,CAD,True,0,0,"Edmonton, Canada",Canada
19-Nov,8,0,USD,False,0,0,"Fayetteville, Arkansas",United States
19-Nov,1,0,USD,False,0,0,"Calabasas, California",United States
19-Nov,7,0,USD,False,0,0,"Logan, Utah",United States
19-Nov,74,11,USD,False,9,2,"Massachusetts, United States",United States
19-Nov,80,7,GBP,False,0,0,"Ipswich, United Kingdom",United Kingdom
19-Nov,4,1,USD,False,0,0,"Kansas City, Missouri",United States
19-Nov,8,5,USD,False,0,0,"Castle Rock, Colorado",United States
19-Nov,7,1,USD,False,0,0,"Woodstock, Canada",Canada
19-Nov,12,0,GBP,False,0,0,"England, United Kingdom",United Kingdom
19-Dec,1,0,GBP,False,0,0,"Nuneaton, United Kingdom",United Kingdom
19-Nov,1,0,USD,False,0,0,"Santa Rosa, California",United States
19-Nov,5,0,GBP,True,0,0,"Tamworth, United Kingdom",United Kingdom
19-Nov,1,0,GBP,False,0,0,"Newcastle upon Tyne, United Kingdom",United Kingdom
19-Nov,7,2,USD,False,1,0,"Memphis, Tennessee",United States
19-Nov,2,0,CAD,False,0,0,"Terrebonne, Canada",Canada
19-Nov,49,2,USD,True,0,0,"Poughkeepsie, New York",United States
19-Nov,16,2,USD,False,0,0,"Ringgold, Georgia",United States
19-Nov,4,2,USD,False,0,0,"Wisconsin, United States",United States
19-Nov,9,2,USD,False,3,0,"Burlingame, California",United States
19-Dec,20,0,USD,False,4,0,"Rochester, New York",United States
19-Nov,6,2,USD,False,0,0,"Kentucky, United States",United States
19-Nov,6,2,USD,False,2,0,"Moscow, Russia",Russia
19-Nov,6,3,USD,False,3,0,"Los Angeles, California",United States
19-Nov,7,3,USD,False,0,0,"Michigan, United States",United States
19-Nov,9,2,EUR,False,4,0,"Sofia, Bulgaria",Bulgaria
19-Nov,2,0,USD,False,0,0,"Hickory, North Carolina",United States
19-Nov,6,2,USD,False,0,0,"Spokane, Washington",United States
19-Nov,5,1,USD,False,0,0,"Quarryville, Pennsylvania",United States
19-Nov,3,1,GBP,False,0,0,"Leeds, United Kingdom",United Kingdom
19-Nov,10,1,GBP,False,0,0,"Lewes, United Kingdom",United Kingdom
19-Nov,6,2,USD,False,3,0,"New York, United States",United States
19-Nov,4,3,USD,False,0,0,"Phoenix, Arizona",United States
19-Nov,21,3,USD,False,0,0,"Zebulon, North Carolina",United States
19-Nov,0,0,USD,False,0,0,"Prescott, Arizona",United States
19-Nov,1,0,USD,False,0,0,"Chicago, Illinois",United States
19-Nov,1,0,USD,True,0,0,"Chicago, Illinois",United States
19-Nov,1,0,USD,False,0,0,"Santa Cruz, California",United States
19-Dec,1,0,USD,False,0,0,"Vulcan, Michigan",United States
19-Nov,0,0,USD,True,3,0,"Colorado Springs, Colorado",United States
19-Nov,3,1,USD,False,0,0,"Charleston, South Carolina",United States
19-Nov,0,0,USD,True,0,0,"Orlando, Florida",United States
19-Nov,20,0,EUR,False,0,0,"Barcelona, Spain",Spain
19-Nov,36,3,USD,False,6,0,"Grand Isle, Vermont",United States
19-Nov,5,5,EUR,False,2,0,"Mannheim, Germany",Germany
19-Dec,1,5,USD,False,5,0,"Poughkeepsie, New York",United States
19-Nov,16,1,USD,False,1,0,"Seattle, Washington",United States
19-Dec,1,0,USD,False,0,0,"Hagerstown, Maryland",United States
19-Nov,1,0,USD,False,0,0,"Jakarta, Indonesia",Indonesia
19-Nov,5,1,USD,False,1,0,"Mission Viejo, California",United States
19-Nov,1,0,CAD,False,0,0,"Orangeville, Canada",Canada
19-Nov,19,6,EUR,False,0,0,"Bratislavský, Slovakia",Slovakia
19-Nov,7,2,USD,False,0,0,"Austin, Texas",United States
19-Nov,3,2,USD,False,0,0,"Florida, United States",United States
19-Nov,394,3,USD,False,6,0,"Harrisburg, South Dakota",United States
19-Nov,1,0,USD,False,0,0,"Chesnee, South Carolina",United States
19-Nov,17,3,USD,False,0,0,"Eugene, Oregon",United States
19-Nov,0,3,GBP,False,0,0,"Seaton Delaval, United Kingdom",United Kingdom
19-Nov,10,2,USD,False,2,1,"Chicago, Illinois",United States
19-Nov,3,0,USD,False,0,0,"Encinitas, California",United States
19-Nov,4,5,USD,False,0,0,"Grand Blanc, Michigan",United States
19-Nov,4,0,CAD,False,0,0,"Alberta, Canada",Canada
19-Nov,10,3,USD,False,1,0,"Royal Oak, Michigan",United States
19-Nov,1,0,USD,False,1,0,"College Station, Texas",United States
19-Nov,41,0,EUR,False,0,0,"Balingen, Germany",Germany
19-Nov,31,0,GBP,False,1,0,"London, United Kingdom",United Kingdom
19-Nov,5,0,GBP,False,0,0,"Ipswich, United Kingdom",United Kingdom
19-Nov,8,3,USD,False,1,0,"Lakeland, Florida",United States
19-Nov,1,0,GBP,False,2,0,"Telford, United Kingdom",United Kingdom
19-Nov,5,3,USD,False,2,0,"Kyiv, Ukraine",Ukraine
19-Nov,53,16,EUR,False,32,5,"Paris, France",France
19-Nov,7,5,USD,False,23,0,"Colorado, United States",United States
19-Nov,1,0,USD,False,0,0,"Oklahoma, United States",United States
19-Nov,3,2,USD,False,1,0,"California, United States",United States
19-Nov,11,1,USD,False,1,0,"Ventura, California",United States
19-Nov,18,1,EUR,True,0,0,"Palagiano, Italy",Italy
19-Nov,1,0,USD,False,14,2,"Brooklyn, New York",United States
19-Nov,2,0,USD,False,0,0,"Providence, Rhode Island",United States
19-Nov,7,2,USD,False,1,0,"Baton Rouge, Louisiana",United States
19-Nov,4,2,USD,False,0,0,"Tacoma, Washington",United States
19-Nov,5,0,GBP,False,0,0,"Northampton, United Kingdom",United Kingdom
19-Nov,0,0,USD,False,0,0,"Ohio, United States",United States
19-Nov,1,0,USD,False,0,0,"Chippewa Falls, Wisconsin",United States
19-Nov,2,0,USD,False,0,0,"Spokane, Washington",United States
19-Dec,5,0,AUD,False,0,0,"Brisbane, Australia",Australia
19-Nov,3,0,CAD,False,0,0,"Port Alberni, Canada",Canada
19-Nov,3,0,USD,False,0,0,"Delray Beach, Florida",United States
19-Nov,3,2,USD,False,5,1,"Raleigh, North Carolina",United States
19-Nov,6,1,USD,False,0,0,"Katy, Texas",United States
19-Nov,1,0,EUR,False,0,0,"Pamplona, Spain",Spain
19-Nov,5,1,USD,False,0,0,"Humble, Texas",United States
19-Dec,13,0,EUR,False,0,0,"Kassel, Germany",Germany
19-Nov,1,0,USD,False,0,0,"Wichita, Kansas",United States
19-Nov,4,0,EUR,False,0,0,"Ludzas novads, Latvia",Latvia
19-Nov,3,0,EUR,False,0,0,"Warsaw, Poland",Poland
19-Nov,2,0,USD,False,0,0,"Tucson, Arizona",United States
19-Nov,2,0,USD,True,0,0,"Peoria, Arizona",United States
19-Nov,4,1,USD,False,0,0,"Jacksonville, Florida",United States
19-Nov,27,1,USD,True,0,0,"Indianapolis, Indiana",United States
19-Nov,2,130,USD,True,43,6,"Spartanburg, South Carolina",United States
19-Nov,0,0,GBP,False,0,0,"Newcastle upon Tyne, United Kingdom",United Kingdom
19-Nov,12,0,EUR,False,0,0,"Kassel, Germany",Germany
19-Nov,6,0,USD,False,0,0,"California, United States",United States
19-Nov,14,0,EUR,True,0,0,"Argilly, France",France
19-Nov,3,0,USD,False,0,0,"Calumet City, Illinois",United States
19-Nov,13,3,USD,False,3,0,"West Linn, Oregon",United States
19-Nov,58,3,GBP,True,134,5,"Doncaster, United Kingdom",United Kingdom
19-Nov,2,0,USD,False,1,1,"Oswego, Illinois",United States
19-Nov,5,0,USD,False,0,0,"Columbus, Ohio",United States
19-Nov,17,18,USD,True,68,1,"California, United States",United States
19-Nov,4,0,EUR,False,0,0,"Riga, Latvia",Latvia
19-Nov,2,0,EUR,False,0,0,"Rotterdam, The Netherlands",The Netherlands
19-Nov,6,0,EUR,False,1,0,"Brussels, Belgium",Belgium
19-Nov,0,0,EUR,False,0,0,"Paris, France",France
19-Nov,3,1,USD,False,0,0,"Colorado Springs, Colorado",United States
19-Nov,1,0,USD,False,0,0,"Arlington, Texas",United States
19-Nov,1,0,USD,False,0,0,"Las Vegas, Nevada",United States
19-Nov,2,0,USD,False,0,0,"Louisville, Kentucky",United States
19-Nov,3,4,USD,False,0,0,"Fresno, California",United States
19-Nov,2,0,USD,False,0,0,"Camas, Washington",United States
19-Nov,4,2,USD,False,0,0,"Middlefield, Connecticut",United States
19-Nov,11,35,USD,False,12,0,"Winchester, Virginia",United States
19-Nov,3,1,USD,False,0,0,"Florida, United States",United States
19-Nov,2,6,GBP,False,0,0,"Gilsland, United Kingdom",United Kingdom
19-Nov,3,0,EUR,False,0,0,"Athens, Greece",Greece
19-Nov,4,2,USD,False,1,0,"Dillsburg, Pennsylvania",United States
19-Dec,1,0,USD,False,0,0,"Big Bear, California",United States
19-Nov,1,0,USD,False,0,0,"Lakeside, California",United States
19-Nov,23,4,USD,False,0,0,"Kyiv City, Ukraine",Ukraine
19-Nov,17,6,CAD,False,2,0,"100 Mile House, Canada",Canada
19-Nov,1,0,GBP,False,0,0,"Milton Keynes, United Kingdom",United Kingdom
19-Nov,2,1,USD,False,0,0,"Somerville, Massachusetts",United States
19-Nov,2,1,EUR,False,0,0,"Nantes, France",France
19-Nov,2,0,USD,False,0,0,"Pittsburgh, Pennsylvania",United States
19-Nov,4,0,GBP,True,0,0,"Southport, United Kingdom",United Kingdom
19-Nov,1,0,USD,False,0,0,"Arlington, Virginia",United States
19-Nov,5,0,EUR,False,0,0,"Castellón de la Plana, Spain",Spain
19-Nov,1,32,USD,False,22,2,"Kremenchuk, Ukraine",Ukraine
19-Dec,1,0,CAD,False,0,0,"Toronto, Canada",Canada
19-Nov,17,1,EUR,False,0,0,"Rennes, France",France
19-Nov,1,0,USD,False,0,0,"Andover, Massachusetts",United States
19-Nov,1,0,USD,False,0,0,"Daniel, Utah",United States
19-Nov,15,0,EUR,False,0,0,"Blois, France",France
19-Nov,5,1,USD,False,0,0,"Pocatello, Idaho",United States
19-Nov,43,3,USD,False,1,0,"New York, United States",United States
19-Nov,0,0,EUR,False,0,0,"Hamburg, Germany",Germany
19-Nov,20,0,USD,False,0,0,"Pennsylvania, United States",United States
19-Nov,17,3,EUR,False,0,0,"Saarland, Germany",Germany
19-Nov,0,1,USD,False,1,0,"Dallas, Texas",United States
19-Nov,4,1,USD,False,0,0,"Illinois, United States",United States
19-Nov,1,0,USD,False,1,0,"Lincoln, Nebraska",United States
19-Nov,8,0,EUR,False,1,0,"Sofia, Bulgaria",Bulgaria
19-Nov,12,1,EUR,True,0,0,"Île-de-France, France",France
19-Nov,2,2,USD,True,5,1,"Nashville, North Carolina",United States
19-Nov,12,1,GBP,False,2,1,"Edinburgh, United Kingdom",United Kingdom
19-Nov,5,1,USD,False,0,0,"Berlin, Connecticut",United States
19-Nov,1,0,USD,False,0,0,"Zikhron Ya‘aqov, Israel",Israel
19-Nov,14,1,USD,False,0,0,"Tipp City, Ohio",United States
19-Nov,6,1,EUR,False,0,0,"Sofia, Bulgaria",Bulgaria
19-Nov,5,1,GBP,False,0,0,"London, United Kingdom",United Kingdom
19-Nov,12,0,GBP,True,0,0,"Reigate, United Kingdom",United Kingdom
19-Nov,10,17,USD,False,8,2,"Tampere, Finland",Finland
19-Nov,2,2,CAD,False,0,0,"Barrie, Canada",Canada
19-Nov,1,0,USD,False,0,0,"Rockton, Illinois",United States
19-Nov,1,0,USD,False,0,0,"Clifton, Ohio",United States
19-Nov,1,0,USD,False,0,0,"Bayamón, Puerto Rico",Puerto Rico
19-Nov,3,2,USD,False,4,0,"Rockford, Michigan",United States
19-Nov,2,1,USD,False,0,0,"Chino Valley, Arizona",United States
19-Nov,36,7,USD,False,1,1,"New Haven, Connecticut",United States
19-Nov,2,0,EUR,False,0,0,"Cluj-Napoca, Romania",Romania
19-Nov,5,0,GBP,False,0,0,"Runcorn, United Kingdom",United Kingdom
19-Nov,9,6,GBP,False,20,0,"Stevenage, United Kingdom",United Kingdom
19-Nov,1,0,USD,False,0,0,"Brovary, Ukraine",Ukraine
19-Nov,9,1,USD,False,0,0,"Miami, Florida",United States
19-Nov,1,10,USD,False,28,1,"Boston, Massachusetts",United States
19-Nov,1,0,USD,False,0,0,United States,United States
19-Nov,2,1,USD,False,0,0,"Grand Rapids, Michigan",United States
19-Nov,10,0,USD,False,0,0,"Belgrade, Serbia",Serbia
